Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
GENERAL ELECTRIC CO,COM,369604103,128056,4998302,SH,,DFND,4998302,0,0
GENERAL ELECTRIC CO,COM,369604103,915,35702,SH,,DFND,35702,0,0
GENERAL ELECTRIC CO,COM,369604103,108848,4248556,SH,,DFND,4248556,0,0
GENERAL ELECTRIC CO,COM,369604103,4573,178510,SH,,DFND,178510,0,0
GENERAL MTRS CO,COM,37045V100,359486,11255056,SH,,DFND,11255056,0,0
GENERAL MTRS CO,COM,37045V100,693258,21705000,SH,,DFND,21705000,0,0
GENERAL MTRS CO,COM,37045V100,185327,5802344,SH,,DFND,5802344,0,0
GENERAL MTRS CO,COM,37045V100,39529,1237600,SH,,DFND,1237600,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,306931,1672012,SH,,DFND,1672012,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,803296,4375968,SH,,DFND,4375968,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,1208542,6583551,SH,,DFND,6583551,0,0
GRAHAM HLDGS CO,COM,384637104,33696,48165,SH,,DFND,0,0,48165
GRAHAM HLDGS CO,COM,384637104,41563,59410,SH,,DFND,0,0,59410
INTERNATIONAL BUSINESS MACHS,COM,459200101,16037,84480,SH,,DFND,84480,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,113440,597588,SH,,DFND,597588,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,90131,474800,SH,,DFND,474800,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,44249,233100,SH,,DFND,233100,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,13114983,69088044,SH,,DFND,69088044,0,0
JOHNSON & JOHNSON,COM,478160104,34866,327100,SH,,DFND,327100,0,0
KRAFT FOODS GROUP INC,COM,50076Q106,10866,192666,SH,,DFND,192666,0,0
LEE ENTERPRISES INC,COM,523768109,300,88863,SH,,DFND,88863,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,62388,1322340,SH,,DFND,1322340,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,126332,2677660,SH,,DFND,2677660,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,124274,2644680,SH,,DFND,2644680,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,251646,5355320,SH,,DFND,5355320,0,0
M & T BK CORP,COM,55261F104,67316,546000,SH,,DFND,546000,0,0
M & T BK CORP,COM,55261F104,20318,164795,SH,,DFND,164795,0,0
M & T BK CORP,COM,55261F104,575918,4671245,SH,,DFND,4671245,0,0
MASTERCARD INC,CL A,57636Q104,348562,4715400,SH,,DFND,4715400,0,0
MEDIA GEN INC,CL A,584404107,60912,4646220,SH,,DFND,4235978,0,410242
MONDELEZ INTL INC,CL A,609207105,19805,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,1131536,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,1199758,12695850,SH,,DFND,12695850,0,0
NATIONAL OILWELL VARCO INC,COM,637071101,177555,2333178,SH,,DFND,2333178,0,0
NATIONAL OILWELL VARCO INC,COM,637071101,308143,4049182,SH,,DFND,4049182,0,0
NOW INC,COM,67011P100,20061,659694,SH,,DFND,659694,0,0
NOW INC,COM,67011P100,35454,1165875,SH,,DFND,1165875,0,0
PHILLIPS 66,COM,718546104,504317,6202400,SH,,DFND,6202400,0,0
PRECISION CASTPARTS CORP,COM,740189105,256783,1084021,SH,,DFND,1084021,0,0
PRECISION CASTPARTS CORP,COM,740189105,236454,998201,SH,,DFND,998201,0,0
PROCTER & GAMBLE CO,COM,742718109,26412,315400,SH,,DFND,315400,0,0
PROCTER & GAMBLE CO,COM,742718109,1698247,20280000,SH,,DFND,20280000,0,0
PROCTER & GAMBLE CO,COM,742718109,130634,1560000,SH,,DFND,1560000,0,0
PROCTER & GAMBLE CO,COM,742718109,522538,6240000,SH,,DFND,6240000,0,0
PROCTER & GAMBLE CO,COM,742718109,522538,6240000,SH,,DFND,6240000,0,0
PROCTER & GAMBLE CO,COM,742718109,1455207,17377678,SH,,DFND,17377678,0,0
PROCTER & GAMBLE CO,COM,742718109,65317,780000,SH,,DFND,780000,0,0
SANOFI,SPONSORED ADR,80105N105,23780,421400,SH,,DFND,421400,0,0
SANOFI,SPONSORED ADR,80105N105,28765,509742,SH,,DFND,509742,0,0
SANOFI,SPONSORED ADR,80105N105,9554,169300,SH,,DFND,169300,0,0
SANOFI,SPONSORED ADR,80105N105,158311,2805433,SH,,DFND,2805433,0,0
SUNCOR ENERGY INC NEW,COM,867224107,125019,3458330,SH,,DFND,3458330,0,0
SUNCOR ENERGY INC NEW,COM,867224107,469950,13000000,SH,,DFND,13000000,0,0
SUNCOR ENERGY INC NEW,COM,867224107,73001,2019400,SH,,DFND,2019400,0,0
TORCHMARK CORP,COM,891027104,9138,174489,SH,,DFND,174489,0,0
TORCHMARK CORP,COM,891027104,52993,1011888,SH,,DFND,1011888,0,0
TORCHMARK CORP,COM,891027104,75377,1439325,SH,,DFND,1439325,0,0
TORCHMARK CORP,COM,891027104,195237,3728025,SH,,DFND,3728025,0,0
US BANCORP DEL,COM NEW,902973304,24691,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,128418,3070000,SH,,DFND,3070000,0,0
US BANCORP DEL,COM NEW,902973304,990572,23680896,SH,,DFND,23680896,0,0
US BANCORP DEL,COM NEW,902973304,530375,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,175887,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,127582,3050000,SH,,DFND,3050000,0,0
US BANCORP DEL,COM NEW,902973304,1299835,31074226,SH,,DFND,31074226,0,0
US BANCORP DEL,COM NEW,902973304,72993,1745000,SH,,DFND,1745000,0,0
U S G CORP,COM NEW,903293405,385825,14035088,SH,,DFND,14035088,0,0
U S G CORP,COM NEW,903293405,686341,24966928,SH,,DFND,24966928,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,5838,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,278205,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,437528,7937736,SH,,DFND,7937736,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,674247,13487628,SH,,DFND,13487628,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,75650,1513300,SH,,DFND,1513300,0,0
VERISK ANALYTICS INC,CL A,92345Y106,95197,1563434,SH,,DFND,1563434,0,0
VIACOM INC NEW,CL B,92553P201,304221,3954000,SH,,DFND,3954000,0,0
VIACOM INC NEW,CL B,92553P201,288848,3754200,SH,,DFND,3754200,0,0
VISA INC,COM CL A,92826C839,457954,2146290,SH,,DFND,2146290,0,0
WABCO HLDGS INC,COM,92927K102,221339,2433632,SH,,DFND,2433632,0,0
WABCO HLDGS INC,COM,92927K102,149403,1642693,SH,,DFND,1642693,0,0
WAL MART STORES INC,COM,931142103,23400,306000,SH,,DFND,306000,0,0
WAL MART STORES INC,COM,931142103,130764,1710000,SH,,DFND,1710000,0,0
WAL MART STORES INC,COM,931142103,2256,29500,SH,,DFND,29500,0,0
WAL MART STORES INC,COM,931142103,321174,4200000,SH,,DFND,4200000,0,0
WAL MART STORES INC,COM,931142103,117293,1533840,SH,,DFND,1533840,0,0
WAL MART STORES INC,COM,931142103,19576,256000,SH,,DFND,256000,0,0
WAL MART STORES INC,COM,931142103,72341,946000,SH,,DFND,946000,0,0
WAL MART STORES INC,COM,931142103,136805,1789000,SH,,DFND,1789000,0,0
WAL MART STORES INC,COM,931142103,350844,4588000,SH,,DFND,4588000,0,0
WAL MART STORES INC,COM,931142103,3363223,43980953,SH,,DFND,43980953,0,0
WAL MART STORES INC,COM,931142103,40911,535000,SH,,DFND,535000,0,0
WAL MART STORES INC,COM,931142103,39076,511000,SH,,DFND,511000,0,0
WELLS FARGO & CO NEW,COM,949746101,316380,6099470,SH,,DFND,6099470,0,0
WELLS FARGO & CO NEW,COM,949746101,853262,16450000,SH,,DFND,16450000,0,0
WELLS FARGO & CO NEW,COM,949746101,275093,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,353383,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3882668,74853819,SH,,DFND,74853819,0,0
WELLS FARGO & CO NEW,COM,949746101,42533,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,88179,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1870909,36069200,SH,,DFND,36069200,0,0
WELLS FARGO & CO NEW,COM,949746101,532549,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,2905668,56018270,SH,,DFND,56018270,0,0
WELLS FARGO & CO NEW,COM,949746101,12587100,242666287,SH,,DFND,242666287,0,0
WELLS FARGO & CO NEW,COM,949746101,144614,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,83496,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,103740,2000000,SH,,DFND,2000000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,126524,2974239,SH,,DFND,2974239,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,315935,7426768,SH,,DFND,7426768,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,301336,7346968,SH,,DFND,7346968,0,0
