Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK OF NEW YORK MELLON CORP,COM,064058100,193995,3854463,SH,,DFND,3854463,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,2249211,44689264,SH,,DFND,44689264,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,107706,2140000,SH,,DFND,2140000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,130142,2585782,SH,,DFND,2585782,0,0
BIOGEN INC,COM,09062X103,1610,5425,SH,,DFND,5425,0,0
BIOGEN INC,COM,09062X103,138965,468322,SH,,DFND,468322,0,0
BIOGEN INC,COM,09062X103,51839,174700,SH,,DFND,174700,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,2632339,5426609,SH,,DFND,5426609,0,0
COCA COLA CO,COM,191216100,44280,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,4443675,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,100958,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,797660,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,829719,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,15673969,283179200,SH,,DFND,283179200,0,0
COCA COLA CO,COM,191216100,196603,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,53136,960000,SH,,DFND,960000,0,0
COSTCO WHSL CORP NEW,COM,22160K105,1273662,4333363,SH,,DFND,4333363,0,0
DAVITA HEALTHCARE PARTNERS I,COM,23918K108,1504508,20052088,SH,,DFND,20052088,0,0
DAVITA HEALTHCARE PARTNERS I,COM,23918K108,1389067,18513482,SH,,DFND,18513482,0,0
DELTA AIR LINES INC DEL,COM NEW,247361702,408958,6993123,SH,,DFND,6993123,0,0
DELTA AIR LINES INC DEL,COM NEW,247361702,3737886,63917333,SH,,DFND,63917333,0,0
GENERAL MTRS CO,COM,37045V100,987980,26994000,SH,,DFND,26994000,0,0
GENERAL MTRS CO,COM,37045V100,910872,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,307526,8402338,SH,,DFND,8402338,0,0
GENERAL MTRS CO,COM,37045V100,538622,14716453,SH,,DFND,14716453,0,0
GLOBE LIFE INC,COM,37959E102,18365,174489,SH,,DFND,174489,0,0
GLOBE LIFE INC,COM,37959E102,106501,1011888,SH,,DFND,1011888,0,0
GLOBE LIFE INC,COM,37959E102,151489,1439325,SH,,DFND,1439325,0,0
GLOBE LIFE INC,COM,37959E102,392375,3728025,SH,,DFND,3728025,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,1006166,4375968,SH,,DFND,4375968,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,1754086,7628783,SH,,DFND,7628783,0,0
JPMORGAN CHASE & CO,COM,46625H100,127272,913000,SH,,DFND,913000,0,0
JPMORGAN CHASE & CO,COM,46625H100,254977,1829100,SH,,DFND,1829100,0,0
JPMORGAN CHASE & CO,COM,46625H100,30180,216500,SH,,DFND,216500,0,0
JPMORGAN CHASE & CO,COM,46625H100,38196,274000,SH,,DFND,274000,0,0
JPMORGAN CHASE & CO,COM,46625H100,241859,1735000,SH,,DFND,1735000,0,0
JPMORGAN CHASE & CO,COM,46625H100,7317989,52496332,SH,,DFND,52496332,0,0
JPMORGAN CHASE & CO,COM,46625H100,285909,2051000,SH,,DFND,2051000,0,0
JOHNSON & JOHNSON,COM,478160104,47714,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,10462647,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,549073,18940079,SH,,DFND,18940079,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,208254,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,376655,7791780,SH,,DFND,7791780,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,45120,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,88321,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,344347,7153027,SH,,DFND,7153027,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,931986,19359910,SH,,DFND,19359910,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,24487,508654,SH,,DFND,508654,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,195901,4069394,SH,,DFND,4069394,0,0
M & T BK CORP,COM,55261F104,92684,546000,SH,,DFND,546000,0,0
M & T BK CORP,COM,55261F104,27974,164795,SH,,DFND,164795,0,0
M & T BK CORP,COM,55261F104,792944,4671245,SH,,DFND,4671245,0,0
MASTERCARD INC,CL A,57636Q104,1473469,4934756,SH,,DFND,4934756,0,0
MONDELEZ INTL INC,CL A,609207105,31836,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,2842730,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,3014122,12695850,SH,,DFND,12695850,0,0
OCCIDENTAL PETE CORP,COM,674599105,51224,1243000,SH,,DFND,1243000,0,0
OCCIDENTAL PETE CORP,COM,674599105,48092,1167000,SH,,DFND,1167000,0,0
OCCIDENTAL PETE CORP,COM,674599105,598495,14523054,SH,,DFND,14523054,0,0
OCCIDENTAL PETE CORP,COM,674599105,82420,2000000,SH,,DFND,2000000,0,0
PNC FINL SVCS GROUP INC,COM,693475105,220178,1379300,SH,,DFND,1379300,0,0
PNC FINL SVCS GROUP INC,COM,693475105,33921,212500,SH,,DFND,212500,0,0
PNC FINL SVCS GROUP INC,COM,693475105,278155,1742500,SH,,DFND,1742500,0,0
PNC FINL SVCS GROUP INC,COM,693475105,837859,5248754,SH,,DFND,5248754,0,0
PNC FINL SVCS GROUP INC,COM,693475105,14047,88000,SH,,DFND,88000,0,0
PHILLIPS 66,COM,718546104,25339,227436,SH,,DFND,227436,0,0
PROCTER & GAMBLE CO,COM,742718109,39393,315400,SH,,DFND,315400,0,0
RH,COM,74967X103,162958,763269,SH,,DFND,763269,0,0
RH,COM,74967X103,201774,945079,SH,,DFND,945079,0,0
RESTAURANT BRANDS INTL INC,COM,76131D103,538106,8438225,SH,,DFND,8438225,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,12681,39400,SH,,DFND,39400,0,0
SIRIUS XM HLDGS INC,COM,82968B103,657141,91907788,SH,,DFND,91907788,0,0
SIRIUS XM HLDGS INC,COM,82968B103,317231,44367941,SH,,DFND,44367941,0,0
SOUTHWEST AIRLS CO,COM,844741108,375512,6956500,SH,,DFND,6956500,0,0
SOUTHWEST AIRLS CO,COM,844741108,55856,1034747,SH,,DFND,1034747,0,0
SOUTHWEST AIRLS CO,COM,844741108,471,8722,SH,,DFND,8722,0,0
SOUTHWEST AIRLS CO,COM,844741108,2464146,45649244,SH,,DFND,45649244,0,0
STORE CAP CORP,COM,862121100,693471,18621674,SH,,DFND,18621674,0,0
SUNCOR ENERGY INC NEW,COM,867224107,352862,10758000,SH,,DFND,10758000,0,0
SUNCOR ENERGY INC NEW,COM,867224107,64161,1956124,SH,,DFND,1956124,0,0
SUNCOR ENERGY INC NEW,COM,867224107,75601,2304907,SH,,DFND,2304907,0,0
SYNCHRONY FINL,COM,87165B103,628843,17463000,SH,,DFND,17463000,0,0
SYNCHRONY FINL,COM,87165B103,120273,3340000,SH,,DFND,3340000,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,218393,22285000,SH,,DFND,22285000,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,26554,2709585,SH,,DFND,2709585,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,178896,18254710,SH,,DFND,18254710,0,0
TRAVELERS COMPANIES INC,COM,89417E109,42780,312379,SH,,DFND,312379,0,0
US BANCORP DEL,COM NEW,902973304,34997,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,228267,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,286993,4840500,SH,,DFND,4840500,0,0
US BANCORP DEL,COM NEW,902973304,1441180,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,69666,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,751756,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,249303,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,224650,3789000,SH,,DFND,3789000,0,0
US BANCORP DEL,COM NEW,902973304,4463259,75278443,SH,,DFND,75278443,0,0
US BANCORP DEL,COM NEW,902973304,103461,1745000,SH,,DFND,1745000,0,0
UNITED CONTL HLDGS INC,COM,910047109,499367,5668831,SH,,DFND,5668831,0,0
UNITED CONTL HLDGS INC,COM,910047109,1433208,16269811,SH,,DFND,16269811,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,6953,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,12719,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,972507,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,1523228,7905481,SH,,DFND,7905481,0,0
VISA INC,COM CL A,92826C839,60748,323300,SH,,DFND,323300,0,0
VISA INC,COM CL A,92826C839,1923938,10239160,SH,,DFND,10239160,0,0
WELLS FARGO & CO NEW,COM,949746101,96840,1800000,SH,,DFND,1800000,0,0
WELLS FARGO & CO NEW,COM,949746101,24210,450000,SH,,DFND,450000,0,0
WELLS FARGO & CO NEW,COM,949746101,285328,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,366532,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3025554,56237071,SH,,DFND,56237071,0,0
WELLS FARGO & CO NEW,COM,949746101,44116,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,91460,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1378523,25623100,SH,,DFND,25623100,0,0
WELLS FARGO & CO NEW,COM,949746101,460905,8567000,SH,,DFND,8567000,0,0
WELLS FARGO & CO NEW,COM,949746101,2398051,44573430,SH,,DFND,44573430,0,0
WELLS FARGO & CO NEW,COM,949746101,8873139,164928240,SH,,DFND,164928240,0,0
WELLS FARGO & CO NEW,COM,949746101,149994,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,86603,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,107600,2000000,SH,,DFND,2000000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,101050,3324000,SH,,DFND,3324000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,624627,20546957,SH,,DFND,20546957,0,0
AXALTA COATING SYS LTD,COM,G0750C108,11949,393043,SH,,DFND,393043,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,190538,8379000,SH,,DFND,8379000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,254483,11190970,SH,,DFND,11190970,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,5026,221030,SH,,DFND,221030,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,160127,7346968,SH,,DFND,7346968,0,0
STONECO LTD,COM CL A,G85158106,565112,14166748,SH,,DFND,14166748,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,21031,1089669,SH,,DFND,1089669,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,31366,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,24987,1284020,SH,,DFND,1284020,0,0
