Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
ATLANTA BRAVES HLDGS INC,COM SER C,047726302,620897,14929,SH,,DFND,14929,0,0
ATLANTA BRAVES HLDGS INC,COM SER C,047726302,151055,3632,SH,,DFND,3632,0,0
BANK AMER CORP,COM,060505104,202232800,3920000,SH,,DFND,3920000,0,0
BANK AMER CORP,COM,060505104,613921000,11900000,SH,,DFND,11900000,0,0
BANK AMER CORP,COM,060505104,7506345,145500,SH,,DFND,145500,0,0
BANK AMER CORP,COM,060505104,4265693974,82684512,SH,,DFND,82684512,0,0
BANK AMER CORP,COM,060505104,108339000,2100000,SH,,DFND,2100000,0,0
BANK AMER CORP,COM,060505104,1083390000,21000000,SH,,DFND,21000000,0,0
BANK AMER CORP,COM,060505104,16034172000,310800000,SH,,DFND,310800000,0,0
BANK AMER CORP,COM,060505104,6485894800,125720000,SH,,DFND,125720000,0,0
BANK AMER CORP,COM,060505104,505582000,9800000,SH,,DFND,9800000,0,0
CAPITAL ONE FINL CORP,COM,14040H105,412237900,1939213,SH,,DFND,1939213,0,0
CAPITAL ONE FINL CORP,COM,14040H105,653425640,3073787,SH,,DFND,3073787,0,0
CAPITAL ONE FINL CORP,COM,14040H105,454283460,2137000,SH,,DFND,2137000,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,291853943,1060882,SH,,DFND,1060882,0,0
CHEVRON CORP NEW,COM,166764100,536411725,3454258,SH,,DFND,3454258,0,0
CHEVRON CORP NEW,COM,166764100,2727513715,17564001,SH,,DFND,17564001,0,0
CHEVRON CORP NEW,COM,166764100,9534806,61400,SH,,DFND,61400,0,0
CHEVRON CORP NEW,COM,166764100,324866680,2092000,SH,,DFND,2092000,0,0
CHEVRON CORP NEW,COM,166764100,5049597230,32517208,SH,,DFND,32517208,0,0
CHEVRON CORP NEW,COM,166764100,443880936,2858400,SH,,DFND,2858400,0,0
CHEVRON CORP NEW,COM,166764100,9562684437,61579525,SH,,DFND,61579525,0,0
CHEVRON CORP NEW,COM,166764100,300952020,1938000,SH,,DFND,1938000,0,0
COCA COLA CO,COM,191216100,53056000,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,24635957,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5637200,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,5324381824,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,120967680,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,955750784,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,994163328,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,18750171387,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,235568640,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,63667200,960000,SH,,DFND,960000,0,0
CONSTELLATION BRANDS INC,CL A,21036P108,53868000,400000,SH,,DFND,400000,0,0
CONSTELLATION BRANDS INC,CL A,21036P108,1750710000,13000000,SH,,DFND,13000000,0,0
DAVITA INC,COM,23918K108,2209905533,16632088,SH,,DFND,16632088,0,0
DAVITA INC,COM,23918K108,2063270599,15528491,SH,,DFND,15528491,0,0
DIAGEO P L C,SPON ADR NEW,25243Q205,21734183,227750,SH,,DFND,227750,0,0
DOMINOS PIZZA INC,COM,25754A201,1287335476,2981945,SH,,DFND,2981945,0,0
HEICO CORP NEW,CL A,422806208,328947963,1294612,SH,,DFND,1294612,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,28363364,433558,SH,,DFND,433558,0,0
KRAFT HEINZ CO,COM,500754106,8479530661,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,1119483937,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,51806675,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,361797492,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1837411897,27257260,SH,,DFND,27257260,0,0
LAMAR ADVERTISING CO NEW,CL A,512816109,147162306,1202110,SH,,DFND,1202110,0,0
LENNAR CORP,CL A,526057104,888701738,7050950,SH,,DFND,7050950,0,0
LENNAR CORP,CL B,526057302,21715790,180980,SH,,DFND,180980,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,352930267,3639582,SH,,DFND,3639582,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,13881934,143157,SH,,DFND,143157,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,536209773,5529646,SH,,DFND,5529646,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,15769261,162620,SH,,DFND,162620,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,139894352,1442656,SH,,DFND,1442656,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,95403121,1011698,SH,,DFND,1011698,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,309754283,3284775,SH,,DFND,3284775,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,22004622,233347,SH,,DFND,233347,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,43073222,456768,SH,,DFND,456768,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,302187951,2893135,SH,,DFND,2893135,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,13100119,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,117258495,1319884,SH,,DFND,1319884,0,0
LOUISIANA PAC CORP,COM,546347105,386001716,4344909,SH,,DFND,4344909,0,0
MASTERCARD INC,CL A,57636Q104,2267645249,3986648,SH,,DFND,3986648,0,0
MOODYS CORP,COM,615369105,34354208,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,5705337213,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,6014964400,12623750,SH,,DFND,12623750,0,0
NVR INC,COM,62944T105,89281142,11112,SH,,DFND,11112,0,0
NUCOR CORP,COM,670346105,867801447,6407749,SH,,DFND,6407749,0,0
OCCIDENTAL PETE CORP,COM,674599105,12518482615,264941431,SH,,DFND,264941431,0,0
POOL CORP,COM,73278L105,120927300,390000,SH,,DFND,390000,0,0
POOL CORP,COM,73278L105,951569172,3068885,SH,,DFND,3068885,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,372048315,15984890,SH,,DFND,15984890,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,2354281286,101150646,SH,,DFND,101150646,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,30874078,1326491,SH,,DFND,1326491,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,147681970,6345090,SH,,DFND,6345090,0,0
UNITEDHEALTH GROUP INC,COM,91324P102,675026970,1954900,SH,,DFND,1954900,0,0
UNITEDHEALTH GROUP INC,COM,91324P102,1065134479,3084664,SH,,DFND,3084664,0,0
VERISIGN INC,COM,92343E102,272006793,972947,SH,,DFND,972947,0,0
VERISIGN INC,COM,92343E102,2241293959,8016933,SH,,DFND,8016933,0,0
VISA INC,COM CL A,92826C839,2832586895,8297460,SH,,DFND,8297460,0,0
ALLEGION PLC,ORD SHS,G0176J109,138356588,780133,SH,,DFND,780133,0,0
AON PLC,SHS CL A,G0403H108,821560320,2304000,SH,,DFND,2304000,0,0
AON PLC,SHS CL A,G0403H108,15620343,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,624797337,1752194,SH,,DFND,1752194,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,8336482,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,13472784,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,10837129,1284020,SH,,DFND,1284020,0,0
CHUBB LIMITED,COM,H1467J104,8843709614,31332895,SH,,DFND,31332895,0,0
