Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK OF NEW YORK MELLON CORP,COM,064058100,2181030,42773683,SH,,DFND,42773683,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,109119,2140000,SH,,DFND,2140000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,131849,2585782,SH,,DFND,2585782,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,179863,551931,SH,,DFND,551931,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,2212417,6789054,SH,,DFND,6789054,0,0
COCA COLA CO,COM,191216100,36952,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,3708281,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,84251,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,665653,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,692407,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,13080047,283179200,SH,,DFND,283179200,0,0
COCA COLA CO,COM,191216100,164067,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,44342,960000,SH,,DFND,960000,0,0
COSTCO WHSL CORP NEW,COM,22160K105,1017820,4333363,SH,,DFND,4333363,0,0
DAVITA HEALTHCARE PARTNERS I,COM,23918K108,1436331,20052088,SH,,DFND,20052088,0,0
DAVITA HEALTHCARE PARTNERS I,COM,23918K108,1326121,18513482,SH,,DFND,18513482,0,0
DELTA AIR LINES INC DEL,COM NEW,247361702,404412,6993123,SH,,DFND,6993123,0,0
DELTA AIR LINES INC DEL,COM NEW,247361702,3385477,58541877,SH,,DFND,58541877,0,0
GENERAL MTRS CO,COM,37045V100,267147,7934264,SH,,DFND,7934264,0,0
GENERAL MTRS CO,COM,37045V100,837952,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,282907,8402338,SH,,DFND,8402338,0,0
GENERAL MTRS CO,COM,37045V100,378370,11237600,SH,,DFND,11237600,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,981267,4375968,SH,,DFND,4375968,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,3134352,13977667,SH,,DFND,13977667,0,0
JPMORGAN CHASE & CO,COM,46625H100,103023,913000,SH,,DFND,913000,0,0
JPMORGAN CHASE & CO,COM,46625H100,206396,1829100,SH,,DFND,1829100,0,0
JPMORGAN CHASE & CO,COM,46625H100,24430,216500,SH,,DFND,216500,0,0
JPMORGAN CHASE & CO,COM,46625H100,30918,274000,SH,,DFND,274000,0,0
JPMORGAN CHASE & CO,COM,46625H100,195777,1735000,SH,,DFND,1735000,0,0
JPMORGAN CHASE & CO,COM,46625H100,3232433,28646167,SH,,DFND,28646167,0,0
JPMORGAN CHASE & CO,COM,46625H100,231435,2051000,SH,,DFND,2051000,0,0
JOHNSON & JOHNSON,COM,478160104,45195,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,17945735,325634818,SH,,DFND,325634818,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,187145,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,338475,7791780,SH,,DFND,7791780,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,40547,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,79368,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,310799,7153027,SH,,DFND,7153027,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,841188,19359910,SH,,DFND,19359910,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,22101,508654,SH,,DFND,508654,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,176815,4069394,SH,,DFND,4069394,0,0
M & T BK CORP,COM,55261F104,89839,546000,SH,,DFND,546000,0,0
M & T BK CORP,COM,55261F104,27115,164795,SH,,DFND,164795,0,0
M & T BK CORP,COM,55261F104,768607,4671245,SH,,DFND,4671245,0,0
MASTERCARD INC,CL A,57636Q104,1098526,4934756,SH,,DFND,4934756,0,0
MONDELEZ INTL INC,CL A,609207105,24831,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,2002041,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,2122746,12695850,SH,,DFND,12695850,0,0
ORACLE CORP,COM,68389X105,214289,4156100,SH,,DFND,4156100,0,0
ORACLE CORP,COM,68389X105,26992,523500,SH,,DFND,523500,0,0
ORACLE CORP,COM,68389X105,1828998,35473191,SH,,DFND,35473191,0,0
ORACLE CORP,COM,68389X105,64553,1252000,SH,,DFND,1252000,0,0
PNC FINL SVCS GROUP INC,COM,693475105,187847,1379300,SH,,DFND,1379300,0,0
PNC FINL SVCS GROUP INC,COM,693475105,28940,212500,SH,,DFND,212500,0,0
PNC FINL SVCS GROUP INC,COM,693475105,237311,1742500,SH,,DFND,1742500,0,0
PNC FINL SVCS GROUP INC,COM,693475105,362949,2665019,SH,,DFND,2665019,0,0
PNC FINL SVCS GROUP INC,COM,693475105,11985,88000,SH,,DFND,88000,0,0
PHILLIPS 66,COM,718546104,88147,782000,SH,,DFND,782000,0,0
PHILLIPS 66,COM,718546104,352001,3122790,SH,,DFND,3122790,0,0
PHILLIPS 66,COM,718546104,26313,233433,SH,,DFND,233433,0,0
PHILLIPS 66,COM,718546104,1273150,11294801,SH,,DFND,11294801,0,0
PROCTER & GAMBLE CO,COM,742718109,26251,315400,SH,,DFND,315400,0,0
RESTAURANT BRANDS INTL INC,COM,76131D103,500218,8438225,SH,,DFND,8438225,0,0
SIRIUS XM HLDGS INC,COM,82968B103,591222,93547788,SH,,DFND,93547788,0,0
SIRIUS XM HLDGS INC,COM,82968B103,280405,44367941,SH,,DFND,44367941,0,0
SOUTHWEST AIRLS CO,COM,844741108,434433,6956500,SH,,DFND,6956500,0,0
SOUTHWEST AIRLS CO,COM,844741108,79608,1274747,SH,,DFND,1274747,0,0
SOUTHWEST AIRLS CO,COM,844741108,545,8722,SH,,DFND,8722,0,0
SOUTHWEST AIRLS CO,COM,844741108,2985574,47807430,SH,,DFND,47807430,0,0
STORE CAP CORP,COM,862121100,517496,18621674,SH,,DFND,18621674,0,0
SYNCHRONY FINL,COM,87165B103,542750,17463000,SH,,DFND,17463000,0,0
SYNCHRONY FINL,COM,87165B103,103807,3340000,SH,,DFND,3340000,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,480019,22285000,SH,,DFND,22285000,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,58364,2709585,SH,,DFND,2709585,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,393206,18254710,SH,,DFND,18254710,0,0
TORCHMARK CORP,COM,891027104,15126,174489,SH,,DFND,174489,0,0
TORCHMARK CORP,COM,891027104,87721,1011888,SH,,DFND,1011888,0,0
TORCHMARK CORP,COM,891027104,124775,1439325,SH,,DFND,1439325,0,0
TORCHMARK CORP,COM,891027104,323182,3728025,SH,,DFND,3728025,0,0
TRAVELERS COMPANIES INC,COM,89417E109,205072,1581000,SH,,DFND,1581000,0,0
TRAVELERS COMPANIES INC,COM,89417E109,201699,1555000,SH,,DFND,1555000,0,0
TRAVELERS COMPANIES INC,COM,89417E109,52881,407688,SH,,DFND,407688,0,0
US BANCORP DEL,COM NEW,902973304,31172,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,203319,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,255627,4840500,SH,,DFND,4840500,0,0
US BANCORP DEL,COM NEW,902973304,1283669,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,62052,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,669594,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,222055,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,200097,3789000,SH,,DFND,3789000,0,0
US BANCORP DEL,COM NEW,902973304,3577451,67741917,SH,,DFND,67741917,0,0
US BANCORP DEL,COM NEW,902973304,92153,1745000,SH,,DFND,1745000,0,0
U S G CORP,COM NEW,903293405,607860,14035088,SH,,DFND,14035088,0,0
U S G CORP,COM NEW,903293405,1081318,24966928,SH,,DFND,24966928,0,0
UNITED CONTL HLDGS INC,COM,910047109,141728,1591379,SH,,DFND,1591379,0,0
UNITED CONTL HLDGS INC,COM,910047109,504866,5668831,SH,,DFND,5668831,0,0
UNITED CONTL HLDGS INC,COM,910047109,1667589,18724332,SH,,DFND,18724332,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,6935,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,808168,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,1265826,7905481,SH,,DFND,7905481,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,50,928,SH,,DFND,928,0,0
VISA INC,COM CL A,92826C839,48524,323300,SH,,DFND,323300,0,0
VISA INC,COM CL A,92826C839,1536796,10239160,SH,,DFND,10239160,0,0
WELLS FARGO & CO NEW,COM,949746101,94608,1800000,SH,,DFND,1800000,0,0
WELLS FARGO & CO NEW,COM,949746101,773578,14718000,SH,,DFND,14718000,0,0
WELLS FARGO & CO NEW,COM,949746101,278752,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,358084,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3887260,73958519,SH,,DFND,73958519,0,0
WELLS FARGO & CO NEW,COM,949746101,43099,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,89352,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1743885,33178947,SH,,DFND,33178947,0,0
WELLS FARGO & CO NEW,COM,949746101,539634,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,2928576,55718730,SH,,DFND,55718730,0,0
WELLS FARGO & CO NEW,COM,949746101,12177439,231686427,SH,,DFND,231686427,0,0
WELLS FARGO & CO NEW,COM,949746101,146537,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,84607,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,105120,2000000,SH,,DFND,2000000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,96928,3324000,SH,,DFND,3324000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,599149,20546957,SH,,DFND,20546957,0,0
AXALTA COATING SYS LTD,COM,G0750C108,11461,393043,SH,,DFND,393043,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,242404,8379000,SH,,DFND,8379000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,323755,11190970,SH,,DFND,11190970,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,6394,221030,SH,,DFND,221030,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,206891,7346968,SH,,DFND,7346968,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,22709,1089669,SH,,DFND,1089669,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,33869,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,26489,1284020,SH,,DFND,1284020,0,0
