Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
SIRIUS XM HLDGS INC,COM,82968B103,228495,44367941,SH,,DFND,44367941,0,0
SOUTHWEST AIRLS CO,COM,844741108,469,8722,SH,,DFND,8722,0,0
SOUTHWEST AIRLS CO,COM,844741108,2561703,47650734,SH,,DFND,47650734,0,0
TORCHMARK CORP,COM,891027104,13443,174489,SH,,DFND,174489,0,0
TORCHMARK CORP,COM,891027104,77956,1011888,SH,,DFND,1011888,0,0
TORCHMARK CORP,COM,891027104,110886,1439325,SH,,DFND,1439325,0,0
TORCHMARK CORP,COM,891027104,287207,3728025,SH,,DFND,3728025,0,0
US BANCORP DEL,COM NEW,902973304,30399,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,158105,3070000,SH,,DFND,3070000,0,0
US BANCORP DEL,COM NEW,902973304,1227312,23831300,SH,,DFND,23831300,0,0
US BANCORP DEL,COM NEW,902973304,60513,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,652984,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,216547,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,1945026,37767492,SH,,DFND,37767492,0,0
US BANCORP DEL,COM NEW,902973304,89868,1745000,SH,,DFND,1745000,0,0
U S G CORP,COM NEW,903293405,446316,14035088,SH,,DFND,14035088,0,0
U S G CORP,COM NEW,903293405,793948,24966928,SH,,DFND,24966928,0,0
UNITED CONTL HLDGS INC,COM,910047109,164674,2331169,SH,,DFND,2331169,0,0
UNITED CONTL HLDGS INC,COM,910047109,400446,5668831,SH,,DFND,5668831,0,0
UNITED CONTL HLDGS INC,COM,910047109,1480004,20951353,SH,,DFND,20951353,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,6374,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,439667,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,688646,7905481,SH,,DFND,7905481,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,45,928,SH,,DFND,928,0,0
VERISK ANALYTICS INC,CL A,92345Y106,126857,1563434,SH,,DFND,1563434,0,0
VISA INC,COM CL A,92826C839,28732,323300,SH,,DFND,323300,0,0
VISA INC,COM CL A,92826C839,909954,10239160,SH,,DFND,10239160,0,0
WABCO HLDGS INC,COM,92927K102,148637,1265861,SH,,DFND,1265861,0,0
WABCO HLDGS INC,COM,92927K102,192885,1642693,SH,,DFND,1642693,0,0
WAL MART STORES INC,COM,931142103,68188,946000,SH,,DFND,946000,0,0
WAL MART STORES INC,COM,931142103,32257,447513,SH,,DFND,447513,0,0
WELLS FARGO & CO NEW,COM,949746101,405509,7285470,SH,,DFND,7285470,0,0
WELLS FARGO & CO NEW,COM,949746101,915607,16450000,SH,,DFND,16450000,0,0
WELLS FARGO & CO NEW,COM,949746101,295193,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,379204,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,4177162,75047819,SH,,DFND,75047819,0,0
WELLS FARGO & CO NEW,COM,949746101,45641,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,94622,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,2017964,36255200,SH,,DFND,36255200,0,0
WELLS FARGO & CO NEW,COM,949746101,585209,10514000,SH,,DFND,10457000,0,0
WELLS FARGO & CO NEW,COM,949746101,3104511,55776330,SH,,DFND,55776330,0,0
WELLS FARGO & CO NEW,COM,949746101,14263753,256265774,SH,,DFND,256322774,0,0
WELLS FARGO & CO NEW,COM,949746101,155180,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,89597,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,171188,3075600,SH,,DFND,3075600,0,0
AXALTA COATING SYS LTD,COM,G0750C108,107033,3324000,SH,,DFND,3324000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,644000,20000000,SH,,DFND,20000000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,300555,8379000,SH,,DFND,8379000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,423334,11801897,SH,,DFND,11801897,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,257438,7346968,SH,,DFND,7346968,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,24234,1089669,SH,,DFND,1089669,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,36144,1625185,SH,,DFND,1625185,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL C,G5480U153,29584,1284020,SH,,DFND,1284020,0,0
