Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
AMAZON COM INC,COM,023135106,1157325,419500,SH,,DFND,419500,0,0
AMAZON COM INC,COM,023135106,313954,113800,SH,,DFND,113800,0,0
AMERICAN EXPRESS CO,COM,025816109,185844,1952142,SH,,DFND,1952142,0,0
AMERICAN EXPRESS CO,COM,025816109,1639858,17225400,SH,,DFND,17225400,0,0
AMERICAN EXPRESS CO,COM,025816109,79952,839832,SH,,DFND,839832,0,0
AMERICAN EXPRESS CO,COM,025816109,195836,2057100,SH,,DFND,2057100,0,0
AMERICAN EXPRESS CO,COM,025816109,761089,7994634,SH,,DFND,7994634,0,0
AMERICAN EXPRESS CO,COM,025816109,11437507,120141879,SH,,DFND,120141879,0,0
AMERICAN EXPRESS CO,COM,025816109,133253,1399713,SH,,DFND,1399713,0,0
APPLE INC,COM,037833100,63110,173000,SH,,DFND,173000,0,0
APPLE INC,COM,037833100,350208,960000,SH,,DFND,960000,0,0
APPLE INC,COM,037833100,2212512,6065000,SH,,DFND,6065000,0,0
APPLE INC,COM,037833100,6265370,17174807,SH,,DFND,17174807,0,0
APPLE INC,COM,037833100,248429,681000,SH,,DFND,681000,0,0
APPLE INC,COM,037833100,5612721,15385747,SH,,DFND,15385747,0,0
APPLE INC,COM,037833100,1108262,3038000,SH,,DFND,3038000,0,0
APPLE INC,COM,037833100,4362278,11958000,SH,,DFND,11958000,0,0
APPLE INC,COM,037833100,68618155,188098012,SH,,DFND,188098012,0,0
APPLE INC,COM,037833100,247334,678000,SH,,DFND,678000,0,0
APPLE INC,COM,037833100,344371,944000,SH,,DFND,944000,0,0
BANK AMER CORP,COM,060505104,93100,3920000,SH,,DFND,3920000,0,0
BANK AMER CORP,COM,060505104,282625,11900000,SH,,DFND,11900000,0,0
BANK AMER CORP,COM,060505104,197303,8307500,SH,,DFND,8307500,0,0
BANK AMER CORP,COM,060505104,3325000,140000000,SH,,DFND,140000000,0,0
BANK AMER CORP,COM,060505104,727415,30628000,SH,,DFND,30628000,0,0
BANK AMER CORP,COM,060505104,49875,2100000,SH,,DFND,2100000,0,0
BANK AMER CORP,COM,060505104,7404775,311780000,SH,,DFND,311780000,0,0
BANK AMER CORP,COM,060505104,284976,11999000,SH,,DFND,11999000,0,0
BANK AMER CORP,COM,060505104,410281,17275000,SH,,DFND,17275000,0,0
BANK AMER CORP,COM,060505104,8295854,349299100,SH,,DFND,349299100,0,0
BANK AMER CORP,COM,060505104,665000,28000000,SH,,DFND,28000000,0,0
BANK AMER CORP,COM,060505104,232750,9800000,SH,,DFND,9800000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,290310,7511249,SH,,DFND,7511249,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,83020,2148000,SH,,DFND,2148000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,69335,1793915,SH,,DFND,1793915,0,0
