Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
WELLS FARGO & CO NEW,COM,949746101,304156,6699470,SH,,DFND,6699470,0,0
WELLS FARGO & CO NEW,COM,949746101,726400,16000000,SH,,DFND,16000000,0,0
WELLS FARGO & CO NEW,COM,949746101,240779,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,309304,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3398363,74853819,SH,,DFND,74853819,0,0
WELLS FARGO & CO NEW,COM,949746101,37228,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,77180,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1637542,36069200,SH,,DFND,36069200,0,0
WELLS FARGO & CO NEW,COM,949746101,466122,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,2543229,56018270,SH,,DFND,56018270,0,0
WELLS FARGO & CO NEW,COM,949746101,11010239,242516287,SH,,DFND,242516287,0,0
WELLS FARGO & CO NEW,COM,949746101,126575,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,73081,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,90800,2000000,SH,,DFND,2000000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,262397,2948285,SH,,DFND,2948285,0,0
