Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
COCA COLA CO,COM,191216100,55928000,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,25969538,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5942350,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,5612598512,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,127515840,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,1007486992,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,1047978864,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,19765145984,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,248320320,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,67113600,960000,SH,,DFND,960000,0,0
CONSTELLATION BRANDS INC,CL A,21036P108,1793480000,13000000,SH,,DFND,13000000,0,0
DAVITA INC,COM,23918K108,1889571518,16632088,SH,,DFND,16632088,0,0
DAVITA INC,COM,23918K108,1718575857,15126977,SH,,DFND,15126977,0,0
DIAGEO PLC,SPON ADR NEW,25243Q205,19647993,227750,SH,,DFND,227750,0,0
DOMINOS PIZZA INC,COM,25754A201,1396347000,3350000,SH,,DFND,3350000,0,0
HEICO CORP NEW,CL A,422806208,326798907,1294612,SH,,DFND,1294612,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,26867589,433558,SH,,DFND,433558,0,0
KRAFT HEINZ CO,COM,500754106,7896644337,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,1037610983,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,48017817,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,335337595,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1703033605,27257260,SH,,DFND,27257260,0,0
LAMAR ADVERTISING CO NEW,CL A,512816109,152201058,1202410,SH,,DFND,1202410,0,0
LENNAR CORP,CL A,526057104,724837660,7050950,SH,,DFND,7050950,0,0
LENNAR CORP,CL B,526057302,17214818,180980,SH,,DFND,180980,0,0
LIBERTY LIVE HOLDINGS INC,COM SER A,530909100,82453387,1011698,SH,,DFND,1011698,0,0
LIBERTY LIVE HOLDINGS INC,COM SER A,530909100,267709163,3284775,SH,,DFND,3284775,0,0
LIBERTY LIVE HOLDINGS INC,COM SER A,530909100,19017781,233347,SH,,DFND,233347,0,0
LIBERTY LIVE HOLDINGS INC,COM SER A,530909100,37226592,456768,SH,,DFND,456768,0,0
LIBERTY LIVE HOLDINGS INC,COM SHS SER C,530909308,302667639,3639582,SH,,DFND,3639582,0,0
LIBERTY LIVE HOLDINGS INC,COM SHS SER C,530909308,11904936,143157,SH,,DFND,143157,0,0
LIBERTY LIVE HOLDINGS INC,COM SHS SER C,530909308,459845361,5529646,SH,,DFND,5529646,0,0
LIBERTY LIVE HOLDINGS INC,COM SHS SER C,530909308,13523479,162620,SH,,DFND,162620,0,0
LIBERTY LIVE HOLDINGS INC,COM SHS SER C,530909308,119971273,1442656,SH,,DFND,1442656,0,0
LIBERTY MEDIA CORP DEL,COM LBTY ONE S C,531229755,285002729,2893135,SH,,DFND,2893135,0,0
LIBERTY MEDIA CORP DEL,COM LBTY ONE S C,531229755,12355124,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,106593832,1319884,SH,,DFND,1319884,0,0
LOUISIANA PAC CORP,COM,546347105,350894851,4344909,SH,,DFND,4344909,0,0
MASTERCARD INCORPORATED,CL A,57636Q104,2275897610,3986648,SH,,DFND,3986648,0,0
MOODYS CORP,COM,615369105,36832285,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,6116881119,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,6448842688,12623750,SH,,DFND,12623750,0,0
NVR INC,COM,62944T105,81037260,11112,SH,,DFND,11112,0,0
NEW YORK TIMES CO,CL A,650111107,97188000,1400000,SH,,DFND,1400000,0,0
NEW YORK TIMES CO,CL A,650111107,254475948,3665744,SH,,DFND,3665744,0,0
NUCOR CORP,COM,670346105,1045167939,6407749,SH,,DFND,6407749,0,0
OCCIDENTAL PETE CORP,COM,674599105,10894391643,264941431,SH,,DFND,264941431,0,0
POOL CORP,COM,73278L105,702007444,3068885,SH,,DFND,3068885,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,319617876,15984890,SH,,DFND,15984890,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,2175900429,108822227,SH,,DFND,108822227,0,0
UNITEDHEALTH GROUP INC,COM,91324P102,645332039,1954900,SH,,DFND,1954900,0,0
UNITEDHEALTH GROUP INC,COM,91324P102,1018278433,3084664,SH,,DFND,3084664,0,0
VERISIGN INC,COM,92343E102,236377474,972947,SH,,DFND,972947,0,0
VERISIGN INC,COM,92343E102,1947713872,8016933,SH,,DFND,8016933,0,0
VISA INC,COM CL A,92826C839,2910002197,8297460,SH,,DFND,8297460,0,0
ALLEGION PLC,ORD SHS,G0176J109,124212776,780133,SH,,DFND,780133,0,0
AON PLC,SHS CL A,G0403H108,637652396,1806995,SH,,DFND,1806995,0,0
AON PLC,SHS CL A,G0403H108,15458261,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,618314219,1752194,SH,,DFND,1752194,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,5701237,771480,SH,,DFND,771480,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,12010117,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,9578789,1284020,SH,,DFND,1284020,0,0
CHUBB LIMITED,COM,H1467J104,10689854998,34249183,SH,,DFND,34249183,0,0
