Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
GOLDMAN SACHS GROUP INC,COM,38141G104,1033486,6583551,SH,,DFND,6583551,0,0
GRAHAM HLDGS CO,COM,384637104,23119,48165,SH,,DFND,0,0,48165
GRAHAM HLDGS CO,COM,384637104,28517,59410,SH,,DFND,0,0,59410
INTERNATIONAL BUSINESS MACHS,COM,459200101,12794,84480,SH,,DFND,84480,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,42103,278000,SH,,DFND,278000,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,109239,721288,SH,,DFND,721288,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,77058,508800,SH,,DFND,508800,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,127687,843100,SH,,DFND,843100,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,11903634,78597782,SH,,DFND,78597782,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,30116,198853,SH,,DFND,198853,0,0
JOHNSON & JOHNSON,COM,478160104,35392,327100,SH,,DFND,327100,0,0
KINDER MORGAN INC DEL,COM,49456B101,473889,26533525,SH,,DFND,26533525,0,0
KRAFT HEINZ CO,COM,500754106,25581871,325634818,SH,,DFND,325634818,0,0
LEE ENTERPRISES INC,COM,523768109,160,88863,SH,,DFND,88863,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,75908,1965000,SH,,DFND,1965000,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,269675,6980980,SH,,DFND,6980980,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,36057,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,4660,120629,SH,,DFND,120629,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,119412,3135000,SH,,DFND,3135000,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,614994,16145817,SH,,DFND,16145817,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,19375,508654,SH,,DFND,508654,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,8019,210529,SH,,DFND,210529,0,0
M & T BK CORP,COM,55261F104,60606,546000,SH,,DFND,546000,0,0
M & T BK CORP,COM,55261F104,18292,164795,SH,,DFND,164795,0,0
M & T BK CORP,COM,55261F104,518508,4671245,SH,,DFND,4671245,0,0
MASTERCARD INC,CL A,57636Q104,466334,4934756,SH,,DFND,4934756,0,0
MEDIA GEN INC NEW,COM,58441K100,56617,3471309,SH,,DFND,3471309,0,0
MONDELEZ INTL INC,CL A,609207105,23189,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,1156202,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,1225911,12695850,SH,,DFND,12695850,0,0
NOW INC,COM,67011P100,11690,659694,SH,,DFND,659694,0,0
NOW INC,COM,67011P100,20659,1165875,SH,,DFND,1165875,0,0
PHILLIPS 66,COM,718546104,528372,6102000,SH,,DFND,6102000,0,0
PHILLIPS 66,COM,718546104,67713,782000,SH,,DFND,782000,0,0
PHILLIPS 66,COM,718546104,451394,5213000,SH,,DFND,5213000,0,0
PHILLIPS 66,COM,718546104,100704,1163000,SH,,DFND,1163000,0,0
PHILLIPS 66,COM,718546104,5284133,61024745,SH,,DFND,61024745,0,0
PHILLIPS 66,COM,718546104,109623,1266000,SH,,DFND,1266000,0,0
PROCTER & GAMBLE CO,COM,742718109,25961,315400,SH,,DFND,315400,0,0
RESTAURANT BRANDS INTL INC,COM,76131D103,327656,8438225,SH,,DFND,8438225,0,0
SANOFI,SPONSORED ADR,80105N105,16923,421400,SH,,DFND,421400,0,0
SANOFI,SPONSORED ADR,80105N105,20471,509742,SH,,DFND,509742,0,0
SANOFI,SPONSORED ADR,80105N105,6799,169300,SH,,DFND,169300,0,0
SANOFI,SPONSORED ADR,80105N105,112666,2805433,SH,,DFND,2805433,0,0
SUNCOR ENERGY INC NEW,COM,867224107,242520,8720619,SH,,DFND,8720619,0,0
SUNCOR ENERGY INC NEW,COM,867224107,497688,17896025,SH,,DFND,17896025,0,0
SUNCOR ENERGY INC NEW,COM,867224107,94091,3383356,SH,,DFND,3383356,0,0
TORCHMARK CORP,COM,891027104,9450,174489,SH,,DFND,174489,0,0
TORCHMARK CORP,COM,891027104,54804,1011888,SH,,DFND,1011888,0,0
TORCHMARK CORP,COM,891027104,77954,1439325,SH,,DFND,1439325,0,0
TORCHMARK CORP,COM,891027104,201910,3728025,SH,,DFND,3728025,0,0
TWENTY FIRST CENTY FOX INC,CL A,90130A101,129164,4632867,SH,,DFND,4632867,0,0
TWENTY FIRST CENTY FOX INC,CL A,90130A101,120414,4319002,SH,,DFND,4319002,0,0
US BANCORP DEL,COM NEW,902973304,23959,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,124611,3070000,SH,,DFND,3070000,0,0
US BANCORP DEL,COM NEW,902973304,967312,23831300,SH,,DFND,23831300,0,0
US BANCORP DEL,COM NEW,902973304,47693,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,514653,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,170673,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,123800,3050000,SH,,DFND,3050000,0,0
US BANCORP DEL,COM NEW,902973304,1409183,34717492,SH,,DFND,34717492,0,0
US BANCORP DEL,COM NEW,902973304,70830,1745000,SH,,DFND,1745000,0,0
U S G CORP,COM NEW,903293405,348211,14035088,SH,,DFND,14035088,0,0
U S G CORP,COM NEW,903293405,619429,24966928,SH,,DFND,24966928,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,6265,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,446885,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,702807,7937736,SH,,DFND,7937736,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,729411,13487628,SH,,DFND,13487628,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,81839,1513300,SH,,DFND,1513300,0,0
VERISK ANALYTICS INC,CL A,92345Y106,124950,1563434,SH,,DFND,1563434,0,0
VISA INC,COM CL A,92826C839,783091,10239160,SH,,DFND,10239160,0,0
WABCO HLDGS INC,COM,92927K102,170473,1594401,SH,,DFND,1594401,0,0
WABCO HLDGS INC,COM,92927K102,175637,1642693,SH,,DFND,1642693,0,0
WAL MART STORES INC,COM,931142103,19862,290000,SH,,DFND,290000,0,0
WAL MART STORES INC,COM,931142103,117118,1710000,SH,,DFND,1710000,0,0
WAL MART STORES INC,COM,931142103,2020,29500,SH,,DFND,29500,0,0
WAL MART STORES INC,COM,931142103,106149,1549840,SH,,DFND,1549840,0,0
WAL MART STORES INC,COM,931142103,17533,256000,SH,,DFND,256000,0,0
WAL MART STORES INC,COM,931142103,68867,1005500,SH,,DFND,1005500,0,0
WAL MART STORES INC,COM,931142103,122529,1789000,SH,,DFND,1789000,0,0
WAL MART STORES INC,COM,931142103,314232,4588000,SH,,DFND,4588000,0,0
WAL MART STORES INC,COM,931142103,2943154,42972023,SH,,DFND,42972023,0,0
WAL MART STORES INC,COM,931142103,36642,535000,SH,,DFND,535000,0,0
WAL MART STORES INC,COM,931142103,34998,511000,SH,,DFND,511000,0,0
WELLS FARGO & CO NEW,COM,949746101,361514,7475470,SH,,DFND,7475470,0,0
WELLS FARGO & CO NEW,COM,949746101,795522,16450000,SH,,DFND,16450000,0,0
WELLS FARGO & CO NEW,COM,949746101,256477,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,329470,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3629313,75047819,SH,,DFND,75047819,0,0
WELLS FARGO & CO NEW,COM,949746101,39655,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,82212,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1753301,36255200,SH,,DFND,36255200,0,0
WELLS FARGO & CO NEW,COM,949746101,496512,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,2768720,57252270,SH,,DFND,57252270,0,0
WELLS FARGO & CO NEW,COM,949746101,12324393,254846834,SH,,DFND,254846834,0,0
WELLS FARGO & CO NEW,COM,949746101,134828,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,77846,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,148736,3075600,SH,,DFND,3075600,0,0
AXALTA COATING SYS LTD,COM,G0750C108,97061,3324000,SH,,DFND,3324000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,584000,20000000,SH,,DFND,20000000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,212831,5528067,SH,,DFND,5528067,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,386901,10049369,SH,,DFND,10049369,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,275952,7346968,SH,,DFND,7346968,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,5112,145801,SH,,DFND,145801,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,13019,371338,SH,,DFND,371338,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL C,G5480U153,13915,367348,SH,,DFND,367348,0,0
