Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
PROCTER & GAMBLE CO,COM,742718109,25421,315400,SH,,DFND,315400,0,0
PROCTER & GAMBLE CO,COM,742718109,1634568,20280000,SH,,DFND,20280000,0,0
PROCTER & GAMBLE CO,COM,742718109,125736,1560000,SH,,DFND,1560000,0,0
PROCTER & GAMBLE CO,COM,742718109,502944,6240000,SH,,DFND,6240000,0,0
PROCTER & GAMBLE CO,COM,742718109,502944,6240000,SH,,DFND,6240000,0,0
PROCTER & GAMBLE CO,COM,742718109,1400641,17377678,SH,,DFND,17377678,0,0
PROCTER & GAMBLE CO,COM,742718109,62868,780000,SH,,DFND,780000,0,0
SANOFI,SPONSORED ADR,80105N105,22031,421400,SH,,DFND,421400,0,0
SANOFI,SPONSORED ADR,80105N105,26649,509742,SH,,DFND,509742,0,0
SANOFI,SPONSORED ADR,80105N105,8851,169300,SH,,DFND,169300,0,0
SANOFI,SPONSORED ADR,80105N105,146668,2805433,SH,,DFND,2805433,0,0
STARZ,LIBRTY CAP COM A,85571Q102,61963,1919541,SH,,DFND,1919541,0,0
SUNCOR ENERGY INC NEW,COM,867224107,454480,13000000,SH,,DFND,13000000,0,0
TORCHMARK CORP,COM,891027104,9155,116326,SH,,DFND,116326,0,0
TORCHMARK CORP,COM,891027104,53090,674592,SH,,DFND,674592,0,0
TORCHMARK CORP,COM,891027104,75517,959550,SH,,DFND,959550,0,0
TORCHMARK CORP,COM,891027104,195597,2485350,SH,,DFND,2485350,0,0
US BANCORP DEL,COM NEW,902973304,25299,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,131580,3070000,SH,,DFND,3070000,0,0
US BANCORP DEL,COM NEW,902973304,1012057,23613096,SH,,DFND,23613096,0,0
US BANCORP DEL,COM NEW,902973304,543435,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,180218,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,130723,3050000,SH,,DFND,3050000,0,0
US BANCORP DEL,COM NEW,902973304,1331841,31074226,SH,,DFND,31074226,0,0
US BANCORP DEL,COM NEW,902973304,74791,1745000,SH,,DFND,1745000,0,0
U S G CORP,COM NEW,903293405,373123,11403509,SH,,DFND,11403509,0,0
U S G CORP,COM NEW,903293405,768484,23486665,SH,,DFND,23486665,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,5784,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,243781,4522000,SH,,DFND,4522000,0,0
VERISIGN INC,COM,92343E102,386193,7163654,SH,,DFND,7163654,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,524352,11022743,SH,,DFND,11022743,0,0
VERISK ANALYTICS INC,CL A,92345Y106,93744,1563434,SH,,DFND,1563434,0,0
VIACOM INC NEW,CL B,92553P201,336050,3954000,SH,,DFND,3954000,0,0
VIACOM INC NEW,CL B,92553P201,310485,3653200,SH,,DFND,3653200,0,0
VISA INC,COM CL A,92826C839,335761,1555459,SH,,DFND,1555459,0,0
WABCO HLDGS INC,COM,92927K102,256894,2433632,SH,,DFND,2433632,0,0
WABCO HLDGS INC,COM,92927K102,173403,1642693,SH,,DFND,1642693,0,0
WAL MART STORES INC,COM,931142103,22165,290000,SH,,DFND,290000,0,0
WAL MART STORES INC,COM,931142103,65118,852000,SH,,DFND,852000,0,0
WAL MART STORES INC,COM,931142103,2255,29500,SH,,DFND,29500,0,0
WAL MART STORES INC,COM,931142103,321006,4200000,SH,,DFND,4200000,0,0
WAL MART STORES INC,COM,931142103,117231,1533840,SH,,DFND,1533840,0,0
WAL MART STORES INC,COM,931142103,19566,256000,SH,,DFND,256000,0,0
WAL MART STORES INC,COM,931142103,72303,946000,SH,,DFND,946000,0,0
WAL MART STORES INC,COM,931142103,136733,1789000,SH,,DFND,1789000,0,0
WAL MART STORES INC,COM,931142103,350661,4588000,SH,,DFND,4588000,0,0
WAL MART STORES INC,COM,931142103,3249962,42522072,SH,,DFND,42522072,0,0
WAL MART STORES INC,COM,931142103,40890,535000,SH,,DFND,535000,0,0
WAL MART STORES INC,COM,931142103,39056,511000,SH,,DFND,511000,0,0
WELLS FARGO & CO NEW,COM,949746101,333232,6699470,SH,,DFND,6699470,0,0
WELLS FARGO & CO NEW,COM,949746101,795840,16000000,SH,,DFND,16000000,0,0
WELLS FARGO & CO NEW,COM,949746101,263796,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,338872,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3723229,74853819,SH,,DFND,74853819,0,0
WELLS FARGO & CO NEW,COM,949746101,40787,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,84558,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1794082,36069200,SH,,DFND,36069200,0,0
WELLS FARGO & CO NEW,COM,949746101,510681,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,2786349,56018270,SH,,DFND,56018270,0,0
WELLS FARGO & CO NEW,COM,949746101,12062760,242516287,SH,,DFND,242516287,0,0
WELLS FARGO & CO NEW,COM,949746101,138675,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,80067,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,99480,2000000,SH,,DFND,2000000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,305634,7346968,SH,,DFND,7346968,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,299095,7346968,SH,,DFND,7346968,0,0
