Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
GENERAL MTRS CO,COM,37045V100,46410,1237600,SH,,DFND,1237600,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,314288,1672012,SH,,DFND,1672012,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,822551,4375968,SH,,DFND,4375968,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,1237510,6583551,SH,,DFND,6583551,0,0
GRAHAM HLDGS CO,COM,384637104,50555,48165,SH,,DFND,0,0,48165
GRAHAM HLDGS CO,COM,384637104,62359,59410,SH,,DFND,0,0,59410
INTERNATIONAL BUSINESS MACHS,COM,459200101,13559,84480,SH,,DFND,84480,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,44619,278000,SH,,DFND,278000,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,110679,689588,SH,,DFND,689588,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,76205,474800,SH,,DFND,474800,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,135318,843100,SH,,DFND,843100,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,12389821,77195147,SH,,DFND,77195147,0,0
JOHNSON & JOHNSON,COM,478160104,32906,327100,SH,,DFND,327100,0,0
KRAFT FOODS GROUP INC,COM,50076Q106,16784,192666,SH,,DFND,192666,0,0
LEE ENTERPRISES INC,COM,523768109,282,88863,SH,,DFND,88863,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,50976,1322340,SH,,DFND,1322340,0,0
LIBERTY MEDIA CORP DELAWARE,CL A,531229102,103224,2677660,SH,,DFND,2677660,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,101027,2644680,SH,,DFND,2644680,0,0
LIBERTY MEDIA CORP DELAWARE,COM SER C,531229300,204573,5355320,SH,,DFND,5355320,0,0
M & T BK CORP,COM,55261F104,69342,546000,SH,,DFND,546000,0,0
M & T BK CORP,COM,55261F104,20929,164795,SH,,DFND,164795,0,0
M & T BK CORP,COM,55261F104,593248,4671245,SH,,DFND,4671245,0,0
MASTERCARD INC,CL A,57636Q104,451799,5229756,SH,,DFND,5229756,0,0
MEDIA GEN INC NEW,COM,58441K100,76616,4646220,SH,,DFND,4646220,0,0
MONDELEZ INTL INC,CL A,609207105,20860,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,1242894,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,1317829,12695850,SH,,DFND,12695850,0,0
NATIONAL OILWELL VARCO INC,COM,637071101,28984,579788,SH,,DFND,579788,0,0
NATIONAL OILWELL VARCO INC,COM,637071101,69941,1399107,SH,,DFND,1399107,0,0
NOW INC,COM,67011P100,14276,659694,SH,,DFND,659694,0,0
NOW INC,COM,67011P100,25230,1165875,SH,,DFND,1165875,0,0
PHILLIPS 66,COM,718546104,479617,6102000,SH,,DFND,6102000,0,0
PHILLIPS 66,COM,718546104,109840,1397450,SH,,DFND,1397450,0,0
PRECISION CASTPARTS CORP,COM,740189105,316193,1505683,SH,,DFND,1505683,0,0
PRECISION CASTPARTS CORP,COM,740189105,565973,2695109,SH,,DFND,2695109,0,0
PROCTER & GAMBLE CO,COM,742718109,25844,315400,SH,,DFND,315400,0,0
PROCTER & GAMBLE CO,COM,742718109,1661743,20280000,SH,,DFND,20280000,0,0
PROCTER & GAMBLE CO,COM,742718109,127826,1560000,SH,,DFND,1560000,0,0
PROCTER & GAMBLE CO,COM,742718109,511306,6240000,SH,,DFND,6240000,0,0
PROCTER & GAMBLE CO,COM,742718109,511306,6240000,SH,,DFND,6240000,0,0
PROCTER & GAMBLE CO,COM,742718109,1423927,17377678,SH,,DFND,17377678,0,0
PROCTER & GAMBLE CO,COM,742718109,63913,780000,SH,,DFND,780000,0,0
RESTAURANT BRANDS INTL INC,COM,76131D103,324112,8438225,SH,,DFND,8438225,0,0
SANOFI,SPONSORED ADR,80105N105,20834,421400,SH,,DFND,421400,0,0
SANOFI,SPONSORED ADR,80105N105,25202,509742,SH,,DFND,509742,0,0
SANOFI,SPONSORED ADR,80105N105,8370,169300,SH,,DFND,169300,0,0
SANOFI,SPONSORED ADR,80105N105,138701,2805433,SH,,DFND,2805433,0,0
SUNCOR ENERGY INC NEW,COM,867224107,185705,6348894,SH,,DFND,6348894,0,0
SUNCOR ENERGY INC NEW,COM,867224107,380250,13000000,SH,,DFND,13000000,0,0
SUNCOR ENERGY INC NEW,COM,867224107,87908,3005400,SH,,DFND,3005400,0,0
TORCHMARK CORP,COM,891027104,9583,174489,SH,,DFND,174489,0,0
TORCHMARK CORP,COM,891027104,55573,1011888,SH,,DFND,1011888,0,0
TORCHMARK CORP,COM,891027104,79048,1439325,SH,,DFND,1439325,0,0
TORCHMARK CORP,COM,891027104,204743,3728025,SH,,DFND,3728025,0,0
TWENTY FIRST CENTY FOX INC,CL A,90130A101,125813,3717867,SH,,DFND,3717867,0,0
TWENTY FIRST CENTY FOX INC,CL A,90130A101,84946,2510230,SH,,DFND,2510230,0,0
US BANCORP DEL,COM NEW,902973304,27044,619275,SH,,DFND,619275,0,0
US BANCORP DEL,COM NEW,902973304,134067,3070000,SH,,DFND,3070000,0,0
US BANCORP DEL,COM NEW,902973304,1039446,23802300,SH,,DFND,23802300,0,0
US BANCORP DEL,COM NEW,902973304,553705,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,183624,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,133194,3050000,SH,,DFND,3050000,0,0
US BANCORP DEL,COM NEW,902973304,1511101,34602715,SH,,DFND,34602715,0,0
US BANCORP DEL,COM NEW,902973304,76204,1745000,SH,,DFND,1745000,0,0
U S G CORP,COM NEW,903293405,374737,14035088,SH,,DFND,14035088,0,0
U S G CORP,COM NEW,903293405,666617,24966928,SH,,DFND,24966928,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,5758,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,338015,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,531590,7937736,SH,,DFND,7937736,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,655903,13487628,SH,,DFND,13487628,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,73592,1513300,SH,,DFND,1513300,0,0
VERISK ANALYTICS INC,CL A,92345Y106,111629,1563434,SH,,DFND,1563434,0,0
VIACOM INC NEW,CL B,92553P201,244848,3584889,SH,,DFND,3584889,0,0
VIACOM INC NEW,CL B,92553P201,319657,4680190,SH,,DFND,4680190,0,0
VISA INC,COM CL A,92826C839,646588,9885160,SH,,DFND,9885160,0,0
WABCO HLDGS INC,COM,92927K102,272855,2220502,SH,,DFND,2220502,0,0
WABCO HLDGS INC,COM,92927K102,201854,1642693,SH,,DFND,1642693,0,0
WAL MART STORES INC,COM,931142103,25169,306000,SH,,DFND,306000,0,0
WAL MART STORES INC,COM,931142103,140648,1710000,SH,,DFND,1710000,0,0
WAL MART STORES INC,COM,931142103,2426,29500,SH,,DFND,29500,0,0
WAL MART STORES INC,COM,931142103,345450,4200000,SH,,DFND,4200000,0,0
WAL MART STORES INC,COM,931142103,126158,1533840,SH,,DFND,1533840,0,0
WAL MART STORES INC,COM,931142103,21056,256000,SH,,DFND,256000,0,0
WAL MART STORES INC,COM,931142103,77809,946000,SH,,DFND,946000,0,0
WAL MART STORES INC,COM,931142103,147145,1789000,SH,,DFND,1789000,0,0
WAL MART STORES INC,COM,931142103,377363,4588000,SH,,DFND,4588000,0,0
WAL MART STORES INC,COM,931142103,3617433,43980953,SH,,DFND,43980953,0,0
WAL MART STORES INC,COM,931142103,44004,535000,SH,,DFND,535000,0,0
WAL MART STORES INC,COM,931142103,42030,511000,SH,,DFND,511000,0,0
WELLS FARGO & CO NEW,COM,949746101,331811,6099470,SH,,DFND,6099470,0,0
WELLS FARGO & CO NEW,COM,949746101,894880,16450000,SH,,DFND,16450000,0,0
WELLS FARGO & CO NEW,COM,949746101,288510,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,370619,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,4072048,74853819,SH,,DFND,74853819,0,0
WELLS FARGO & CO NEW,COM,949746101,44608,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,92480,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1962164,36069200,SH,,DFND,36069200,0,0
WELLS FARGO & CO NEW,COM,949746101,558525,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,3047394,56018270,SH,,DFND,56018270,0,0
WELLS FARGO & CO NEW,COM,949746101,13572828,249500523,SH,,DFND,249500523,0,0
WELLS FARGO & CO NEW,COM,949746101,151667,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,87569,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,108800,2000000,SH,,DFND,2000000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,150088,2916025,SH,,DFND,2916025,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,382256,7426768,SH,,DFND,7426768,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,365952,7346968,SH,,DFND,7346968,0,0
