Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
AMAZON COM INC,COM,023135106,735158,423500,SH,,DFND,423500,0,0
AMAZON COM INC,COM,023135106,197547,113800,SH,,DFND,113800,0,0
AMERICAN AIRLS GROUP INC,COM,02376R102,559412,20742000,SH,,DFND,20742000,0,0
AMERICAN AIRLS GROUP INC,COM,02376R102,614993,22802854,SH,,DFND,22802854,0,0
AMERICAN AIRLS GROUP INC,COM,02376R102,4184,155146,SH,,DFND,155146,0,0
AMERICAN EXPRESS CO,COM,025816109,230899,1952142,SH,,DFND,1952142,0,0
AMERICAN EXPRESS CO,COM,025816109,2037420,17225400,SH,,DFND,17225400,0,0
AMERICAN EXPRESS CO,COM,025816109,99335,839832,SH,,DFND,839832,0,0
AMERICAN EXPRESS CO,COM,025816109,243314,2057100,SH,,DFND,2057100,0,0
AMERICAN EXPRESS CO,COM,025816109,945605,7994634,SH,,DFND,7994634,0,0
AMERICAN EXPRESS CO,COM,025816109,14210381,120141879,SH,,DFND,120141879,0,0
AMERICAN EXPRESS CO,COM,025816109,165558,1399713,SH,,DFND,1399713,0,0
APPLE INC,COM,037833100,159019,710000,SH,,DFND,710000,0,0
APPLE INC,COM,037833100,215011,960000,SH,,DFND,960000,0,0
APPLE INC,COM,037833100,1358378,6065000,SH,,DFND,6065000,0,0
APPLE INC,COM,037833100,3954638,17657000,SH,,DFND,17657000,0,0
APPLE INC,COM,037833100,152524,681000,SH,,DFND,681000,0,0
APPLE INC,COM,037833100,3445946,15385747,SH,,DFND,15385747,0,0
APPLE INC,COM,037833100,680421,3038000,SH,,DFND,3038000,0,0
APPLE INC,COM,037833100,3054951,13640000,SH,,DFND,13640000,0,0
APPLE INC,COM,037833100,42348232,189079932,SH,,DFND,189135932,0,0
APPLE INC,COM,037833100,151852,678000,SH,,DFND,678000,0,0
APPLE INC,COM,037833100,211428,944000,SH,,DFND,944000,0,0
BANK AMER CORP,COM,060505104,179687,6160000,SH,,DFND,6160000,0,0
BANK AMER CORP,COM,060505104,347123,11900000,SH,,DFND,11900000,0,0
BANK AMER CORP,COM,060505104,242330,8307500,SH,,DFND,8307500,0,0
BANK AMER CORP,COM,060505104,4083800,140000000,SH,,DFND,140000000,0,0
BANK AMER CORP,COM,060505104,893419,30628000,SH,,DFND,30628000,0,0
BANK AMER CORP,COM,060505104,61257,2100000,SH,,DFND,2100000,0,0
BANK AMER CORP,COM,060505104,9094623,311780000,SH,,DFND,311780000,0,0
BANK AMER CORP,COM,060505104,350011,11999000,SH,,DFND,11999000,0,0
BANK AMER CORP,COM,060505104,503912,17275000,SH,,DFND,17275000,0,0
BANK AMER CORP,COM,060505104,10189055,349299100,SH,,DFND,349299100,0,0
BANK AMER CORP,COM,060505104,816760,28000000,SH,,DFND,28000000,0,0
BANK AMER CORP,COM,060505104,285866,9800000,SH,,DFND,9800000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,339584,7511249,SH,,DFND,7511249,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,97111,2148000,SH,,DFND,2148000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,81103,1793915,SH,,DFND,1793915,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,20661,457000,SH,,DFND,457000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,35083,776000,SH,,DFND,776000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,293430,6490384,SH,,DFND,6490384,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,330892,7319000,SH,,DFND,7319000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,174260,3854463,SH,,DFND,3854463,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,2073396,45861457,SH,,DFND,45861457,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,96749,2140000,SH,,DFND,2140000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,116903,2585782,SH,,DFND,2585782,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,2236414,5426609,SH,,DFND,5426609,0,0
COCA COLA CO,COM,191216100,43552,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,4370617,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,99299,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,784546,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,816077,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,15416276,283179200,SH,,DFND,283179200,0,0
COCA COLA CO,COM,191216100,193371,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,52262,960000,SH,,DFND,960000,0,0
