Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
GENERAL ELECTRIC CO,COM,369604103,16859,535532,SH,,DFND,535532,0,0
GENERAL ELECTRIC CO,COM,369604103,157347,4998302,SH,,DFND,4998302,0,0
GENERAL ELECTRIC CO,COM,369604103,1124,35702,SH,,DFND,35702,0,0
GENERAL ELECTRIC CO,COM,369604103,133745,4248556,SH,,DFND,4248556,0,0
GENERAL ELECTRIC CO,COM,369604103,5619,178510,SH,,DFND,178510,0,0
GENERAL MTRS CO,COM,37045V100,392347,13863853,SH,,DFND,13863853,0,0
GENERAL MTRS CO,COM,37045V100,704308,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,283321,10011338,SH,,DFND,10011338,0,0
GENERAL MTRS CO,COM,37045V100,35024,1237600,SH,,DFND,1237600,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,650181,4375968,SH,,DFND,4375968,0,0
GOLDMAN SACHS GROUP INC,COM,38141G104,978184,6583551,SH,,DFND,6583551,0,0
GRAHAM HLDGS CO,COM,384637104,23579,48165,SH,,DFND,0,0,48165
GRAHAM HLDGS CO,COM,384637104,29084,59410,SH,,DFND,0,0,59410
INTERNATIONAL BUSINESS MACHS,COM,459200101,12822,84480,SH,,DFND,84480,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,42195,278000,SH,,DFND,278000,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,109477,721288,SH,,DFND,721288,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,77226,508800,SH,,DFND,508800,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,127966,843100,SH,,DFND,843100,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,11929571,78597782,SH,,DFND,78597782,0,0
INTERNATIONAL BUSINESS MACHS,COM,459200101,30182,198853,SH,,DFND,198853,0,0
JOHNSON & JOHNSON,COM,478160104,39677,327100,SH,,DFND,327100,0,0
KINDER MORGAN INC DEL,COM,49456B101,496708,26533525,SH,,DFND,26533525,0,0
KRAFT HEINZ CO,COM,500754106,28812169,325634818,SH,,DFND,325634818,0,0
LEE ENTERPRISES INC,COM,523768109,170,88863,SH,,DFND,88863,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,61622,1965000,SH,,DFND,1965000,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,218924,6980980,SH,,DFND,6980980,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,29271,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,3783,120629,SH,,DFND,120629,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,96777,3135000,SH,,DFND,3135000,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,498421,16145817,SH,,DFND,16145817,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,15702,508654,SH,,DFND,508654,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,6499,210529,SH,,DFND,210529,0,0
LIBERTY MEDIA CORP DELAWARE,COM C MEDIA GRP,531229854,14868,783750,SH,,DFND,783750,0,0
LIBERTY MEDIA CORP DELAWARE,COM C MEDIA GRP,531229854,76572,4036453,SH,,DFND,4036453,0,0
LIBERTY MEDIA CORP DELAWARE,COM C MEDIA GRP,531229854,2412,127163,SH,,DFND,127163,0,0
LIBERTY MEDIA CORP DELAWARE,COM C MEDIA GRP,531229854,998,52632,SH,,DFND,52632,0,0
LIBERTY MEDIA CORP DELAWARE,COM A MEDIA GRP,531229870,9403,491250,SH,,DFND,491250,0,0
LIBERTY MEDIA CORP DELAWARE,COM A MEDIA GRP,531229870,33404,1745244,SH,,DFND,1745244,0,0
LIBERTY MEDIA CORP DELAWARE,COM A MEDIA GRP,531229870,4466,233347,SH,,DFND,233347,0,0
LIBERTY MEDIA CORP DELAWARE,COM A MEDIA GRP,531229870,577,30157,SH,,DFND,30157,0,0
M & T BK CORP,COM,55261F104,64554,546000,SH,,DFND,546000,0,0
M & T BK CORP,COM,55261F104,19484,164795,SH,,DFND,164795,0,0
M & T BK CORP,COM,55261F104,552281,4671245,SH,,DFND,4671245,0,0
MASTERCARD INC,CL A,57636Q104,434555,4934756,SH,,DFND,4934756,0,0
MEDIA GEN INC NEW,COM,58441K100,59672,3471309,SH,,DFND,3471309,0,0
MONDELEZ INTL INC,CL A,609207105,26305,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,1122077,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,1189728,12695850,SH,,DFND,12695850,0,0
NOW INC,COM,67011P100,11967,659694,SH,,DFND,659694,0,0
NOW INC,COM,67011P100,21149,1165875,SH,,DFND,1165875,0,0
PHILLIPS 66,COM,718546104,484133,6102000,SH,,DFND,6102000,0,0
PHILLIPS 66,COM,718546104,62044,782000,SH,,DFND,782000,0,0
PHILLIPS 66,COM,718546104,413599,5213000,SH,,DFND,5213000,0,0
PHILLIPS 66,COM,718546104,92272,1163000,SH,,DFND,1163000,0,0
PHILLIPS 66,COM,718546104,5098071,64256000,SH,,DFND,64256000,0,0
PHILLIPS 66,COM,718546104,100444,1266000,SH,,DFND,1266000,0,0
PROCTER & GAMBLE CO,COM,742718109,26705,315400,SH,,DFND,315400,0,0
RESTAURANT BRANDS INTL INC,COM,76131D103,351030,8438225,SH,,DFND,8438225,0,0
SANOFI,SPONSORED ADR,80105N105,17636,421400,SH,,DFND,421400,0,0
SANOFI,SPONSORED ADR,80105N105,21333,509742,SH,,DFND,509742,0,0
SANOFI,SPONSORED ADR,80105N105,7085,169300,SH,,DFND,169300,0,0
SANOFI,SPONSORED ADR,80105N105,117407,2805433,SH,,DFND,2805433,0,0
SUNCOR ENERGY INC NEW,COM,867224107,27619,996000,SH,,DFND,996000,0,0
SUNCOR ENERGY INC NEW,COM,867224107,496257,17896025,SH,,DFND,17896025,0,0
SUNCOR ENERGY INC NEW,COM,867224107,93820,3383356,SH,,DFND,3383356,0,0
TORCHMARK CORP,COM,891027104,10787,174489,SH,,DFND,174489,0,0
TORCHMARK CORP,COM,891027104,62555,1011888,SH,,DFND,1011888,0,0
TORCHMARK CORP,COM,891027104,88979,1439325,SH,,DFND,1439325,0,0
TORCHMARK CORP,COM,891027104,230467,3728025,SH,,DFND,3728025,0,0
TWENTY FIRST CENTY FOX INC,CL A,90130A101,125319,4632867,SH,,DFND,4632867,0,0
TWENTY FIRST CENTY FOX INC,CL A,90130A101,116829,4319002,SH,,DFND,4319002,0,0
US BANCORP DEL,COM NEW,902973304,23806,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,123813,3070000,SH,,DFND,3070000,0,0
US BANCORP DEL,COM NEW,902973304,961116,23831300,SH,,DFND,23831300,0,0
US BANCORP DEL,COM NEW,902973304,47388,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,511356,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,169580,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,123007,3050000,SH,,DFND,3050000,0,0
US BANCORP DEL,COM NEW,902973304,1400156,34717492,SH,,DFND,34717492,0,0
US BANCORP DEL,COM NEW,902973304,70376,1745000,SH,,DFND,1745000,0,0
U S G CORP,COM NEW,903293405,378386,14035088,SH,,DFND,14035088,0,0
U S G CORP,COM NEW,903293405,673108,24966928,SH,,DFND,24966928,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,6399,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,436386,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,683508,7905481,SH,,DFND,7905481,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,753149,13487628,SH,,DFND,13487628,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,84503,1513300,SH,,DFND,1513300,0,0
VERISK ANALYTICS INC,CL A,92345Y106,126763,1563434,SH,,DFND,1563434,0,0
VISA INC,COM CL A,92826C839,759438,10239160,SH,,DFND,10239160,0,0
WABCO HLDGS INC,COM,92927K102,145999,1594401,SH,,DFND,1594401,0,0
WABCO HLDGS INC,COM,92927K102,150421,1642693,SH,,DFND,1642693,0,0
WAL MART STORES INC,COM,931142103,21176,290000,SH,,DFND,290000,0,0
WAL MART STORES INC,COM,931142103,12413,170000,SH,,DFND,170000,0,0
WAL MART STORES INC,COM,931142103,2154,29500,SH,,DFND,29500,0,0
WAL MART STORES INC,COM,931142103,18620,255000,SH,,DFND,255000,0,0
WAL MART STORES INC,COM,931142103,18693,256000,SH,,DFND,256000,0,0
WAL MART STORES INC,COM,931142103,73422,1005500,SH,,DFND,1005500,0,0
WAL MART STORES INC,COM,931142103,112334,1538400,SH,,DFND,1538400,0,0
WAL MART STORES INC,COM,931142103,61994,849000,SH,,DFND,849000,0,0
WAL MART STORES INC,COM,931142103,2579213,35322002,SH,,DFND,35322002,0,0
WAL MART STORES INC,COM,931142103,37313,511000,SH,,DFND,511000,0,0
WELLS FARGO & CO NEW,COM,949746101,353814,7475470,SH,,DFND,7475470,0,0
WELLS FARGO & CO NEW,COM,949746101,778579,16450000,SH,,DFND,16450000,0,0
WELLS FARGO & CO NEW,COM,949746101,251015,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,322453,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3552013,75047819,SH,,DFND,75047819,0,0
WELLS FARGO & CO NEW,COM,949746101,38811,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,80461,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1715959,36255200,SH,,DFND,36255200,0,0
WELLS FARGO & CO NEW,COM,949746101,485937,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,2709750,57252270,SH,,DFND,57252270,0,0
WELLS FARGO & CO NEW,COM,949746101,12061901,254846834,SH,,DFND,254846834,0,0
WELLS FARGO & CO NEW,COM,949746101,131956,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,76188,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,145568,3075600,SH,,DFND,3075600,0,0
AXALTA COATING SYS LTD,COM,G0750C108,88186,3324000,SH,,DFND,3324000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,530600,20000000,SH,,DFND,20000000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,219839,7565000,SH,,DFND,7565000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,342963,11801897,SH,,DFND,11801897,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,210491,7346968,SH,,DFND,7346968,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,35153,1089669,SH,,DFND,1089669,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,52428,1625185,SH,,DFND,1625185,0,0
LIBERTY GLOBAL PLC,LILAC SHS CL C,G5480U153,41718,1284020,SH,,DFND,1284020,0,0
